Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
282,0.5902230662712313,0.15860601391042004,101.17792630877628,37.855151007693635,9.411050316935766,136.62980898893414,42.873526200308014,3.9559355390672817,18.535963861828748,-11.568415500487625,30.104379362316372,0.7714732347665016,2,Apr-May-Jun,Sep-Oct-Nov
283,0.6039063757609782,0.5445946942127413,13.424195860233645,48.95444194375738,79.60541610572486,32.65265931295416,29.621789216150596,2.4216605729658305,13.577862024605857,-3.6327142946456377,17.210576319251494,1.0531849546037133,1,Jun-Jul-Aug,Mar-Apr-May
284,1.2304638916225026,0.16176683218139845,62.113715033611925,82.59826071435779,18.704834822491193,123.49299955209906,10.706605382910045,1.9276039172801334,19.649505258320175,-1.5105023537249807,21.160007612045156,0.7277536921162411,2,May-Jun-Jul,Oct-Nov-Dec
285,0.7713063778112372,0.2912454566893942,100.35782218618824,29.33503104147649,94.81445292799295,44.67968195465211,34.03196248217876,2.9433426748271447,13.302667490048865,-9.56930468140645,22.871972171455315,1.074972370067672,1,Jun-Jul-Aug,Mar-Apr-May
286,1.6370090107701112,0.12336880939960451,29.068448199282074,5.412129009749851,29.612496013458877,91.40899237329783,31.490036676535226,0.9350430427277135,28.58792026388176,17.826001650053836,10.761918613827923,0.5002112734330924,2,Aug-Sep-Oct,Feb-Mar-Apr
287,0.5577403887319734,0.07785336457351469,15.338255378959255,72.4647640912172,62.32999740989262,114.58003280952491,15.523416998345876,3.536519426207789,9.584003458187834,-12.555782271507056,22.13978572969489,1.4920695784790419,1,Jun-Jul-Aug,Mar-Apr-May
288,0.6913792601748703,0.15064397251973372,8.996584535418581,65.08890671558589,96.12985865454081,129.13911858627512,35.9335405023382,3.5598844926766082,19.538139330926867,-12.367725059487565,31.905864390414433,0.7319018335264182,2,Jul-Aug-Sep,Mar-Apr-May
289,0.9774939500831816,0.6561048991924694,72.27260902257161,44.41399062668598,33.4491598567472,59.57274262233498,20.956966802258883,1.8294634326514068,24.629234674934743,4.783892502773364,19.84534217216138,0.5806108142918935,2,May-Jun-Jul,Sep-Oct-Nov
290,1.517786400461866,0.9960396942453796,103.8055373872652,48.156040251724086,94.0065922551461,24.933505567767043,13.04175186724012,1.5244364374790638,43.28129369527717,16.056156752632745,27.22513694264443,0.33039677835601317,0,May-Jun-Jul,Sep-Oct-Nov
291,0.9213771161183806,0.3438385229181219,75.58982343805941,58.33750873808106,28.5849475540129,157.13519151614508,35.643760196045356,2.9630357452677285,19.736846018664153,-9.063806780582174,28.80065279924633,0.7245331896736288,2,May-Jun-Jul,Oct-Nov-Dec
292,1.0206565087612907,0.875459001415754,97.50812435592897,8.270344991501437,63.368495660517624,142.4277277218254,15.104604032862936,2.4942828903891074,23.90219398014565,-2.5024204355724393,26.40461441571809,0.5982714395121339,2,May-Jun-Jul,Sep-Oct-Nov
293,1.5554057454099883,0.5097842739699355,32.5328900411222,73.37115317571964,39.18025152480226,152.00116838113527,46.31658572403214,1.799826104429218,24.680488442573704,2.5639965379267267,22.116491904646978,0.5794050645826191,2,May-Jun-Jul,Oct-Nov-Dec
294,1.6968391341641427,0.5841442094263064,11.981709955607247,37.27920133856734,35.755907950444055,85.10473909596016,36.35730477226232,0.9993373825853646,22.54927490343146,14.08063896702475,8.46863593640671,0.6341667331317994,2,May-Jun-Jul,Nov-Dec-Jan
295,1.3151986717283353,0.13726034413665428,57.545793871566126,63.95326975989806,61.196438468219284,47.6797220338728,24.249392010480214,1.5549344716671214,14.223847305440405,0.6450285305079397,13.578818774932465,1.0053538745828963,1,Jun-Jul-Aug,Mar-Apr-May
296,1.2267187132694346,0.7821820623415526,77.54574365356873,5.260853287877043,67.32382947667185,63.3036018770424,9.708153576558116,1.4498881914690784,20.445008549343534,7.314488912009288,13.130519637334245,0.6994372228061092,2,May-Jun-Jul,Oct-Nov-Dec
297,1.3266445932301343,0.8344082845810337,19.539699435437562,0.18294434404206097,16.009551904543773,135.58753601143889,38.12992002279016,1.2663655074452425,22.70332913341817,10.658687580705234,12.044641552712935,0.6298635726930071,2,May-Jun-Jul,Nov-Dec-Jan
298,1.73458435579645,0.6086262241492407,22.859137095487682,77.76549507810321,46.15054902457309,156.31818226546554,44.913700960461185,1.6506819808213373,28.95700536691692,6.9422092524554095,22.01479611446151,0.49383559587061454,2,May-Jun-Jul,Oct-Nov-Dec
