Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
597,1.2333359179866021,21.78227777777777,7.773026666666663,14.009251111111109,0.6564969993445234,1,May-Jun-Jul,Oct-Nov-Dec,1.3749835146081892,0.1731267535884606
598,1.8217175143988076,40.667699999999996,11.624026666666664,29.043673333333334,0.35163040939123685,0,May-Jun-Jul,Sep-Oct-Nov,0.8819559517492974,0.9091012138811133
599,1.2072597385123334,18.0816111111111,5.900693333333331,12.180917777777772,0.7908587300172986,1,May-Jun-Jul,Oct-Nov-Dec,1.4079686115734749,0.06132398324312452
600,1.781936013905297,26.847699999999996,5.558026666666665,21.289673333333333,0.5326340803867744,1,May-Jun-Jul,Sep-Oct-Nov,0.9050445555022113,0.3977362756704041
601,1.836424512987013,36.475366666666666,9.583026666666667,26.89234,0.39204540781404074,0,May-Jun-Jul,Sep-Oct-Nov,0.8736848043485608,0.7584581078542636
602,1.619711386397545,28.526033333333334,7.722359999999998,20.803673333333336,0.5012964765518281,1,May-Jun-Jul,Sep-Oct-Nov,1.0108583731385101,0.44524886391469404
603,1.0293375221107046,17.873166666666663,7.47369333333333,10.399473333333335,0.8000820596984308,1,May-Jun-Jul,Nov-Dec-Jan,1.6775062948271287,0.0225251362944148
604,1.4098632425601294,21.697277777777778,5.806693333333335,15.89058444444444,0.6590688540037025,1,May-Jun-Jul,Oct-Nov-Dec,1.183851324712046,0.17945214056902992
605,1.3035781118645795,35.601699999999994,14.688359999999994,20.913339999999998,0.40166621256850105,0,May-Jun-Jul,Sep-Oct-Nov,1.2927327510445634,0.5993698107316332
606,2.8177473340079393,23.213333333333324,-1.225973333333334,24.43930666666666,0.6160252728317062,1,May-Jun-Jul,Aug-Sep-Oct,0.5166690863608344,0.21516709282830154
607,1.0028519215172293,23.08716666666666,12.022359999999997,11.064806666666664,0.6193917255618202,1,May-Jun-Jul,Nov-Dec-Jan,1.7257939400143014,0.19134018871330474
