scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,PalmFruit_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_MiscAll_withdrawals
ssp_socio4_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.0249e-06,0.3581982,0.65650715,0.6933362028900001,0.003962628,0.68269578,0.00339566,0.001546781,0.0020821413,0.00173535389,2,2,4,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.87025e-06,0.439758,0.548554,0.5983014769999998,0.00407342,0.587479,0.00393133,0.0014915389999999,0.001839323,0.0013261879999999,2,2,5,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.056860000000002e-06,0.3627106,0.66895808,0.7051877724600001,0.004027533,0.6943775,0.003444729,0.00157032,0.0021185899,0.00176769046,2,2,5,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.9912e-06,0.446596,0.548027,0.5992533760000001,0.00409727,0.588357,0.00397151,0.001495576,0.001846358,0.00133202,2,1,1,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.173839999999999e-06,0.3665828,0.66528014,0.7027698270799998,0.0040212289999999,0.69196581,0.00345251,0.0015720629999999,0.0021085473,0.00175821508,2,1,1,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.80896e-06,0.4428220000000001,0.555984,0.604389277,0.00411887,0.593522,0.00391238,0.001500188,0.0018566829999999,0.001335839,2,1,2,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.190700000000001e-06,0.3678387,0.67116362,0.7087508333799999,0.004029986,0.6978417499999999,0.003528183,0.001577308,0.0021274201,0.0017736063799999,2,1,2,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.015334e-05,0.462364,0.5845090000000001,0.6327260839999999,0.00427539,0.6213839999999999,0.00409734,0.001563485,0.001951854,0.001405869,2,1,3,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.096430000000002e-06,0.3660955,0.67090744,0.7076016954699997,0.004046086,0.69674655,0.00346046,0.0015748429999999,0.0021259841,0.0017737564699999,2,1,3,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.83789e-06,0.437188,0.5442130000000001,0.59382365,0.00401556,0.583125,0.00389455,0.001479342,0.001822006,0.001309198,2,1,4,1,1,3,4,4,5,2,3,5,0
ssp_socio4_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.10301e-06,0.3630561,0.66867744,0.70482837889,0.004014195,0.69405076,0.003435414,0.001563681,0.0021129765,0.00176432889,2,1,4,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.91818e-06,0.445773,0.566368,0.6136617989999998,0.00411585,0.6027319999999999,0.00393859,0.001512177,0.0018757729999999,0.001363182,2,1,5,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.058869999999999e-06,0.3632532000000001,0.66902921,0.70588670701,0.004027915,0.69507597,0.003445344,0.001569806,0.0021181907999999,0.00176767201,2,1,5,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.959619999999999e-06,0.376918,0.5848,0.5720064489999999,0.00344609,0.5632889999999999,0.00268735,0.001183054,0.001840675,0.001400955,3,2,1,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78449e-06,0.3092717,0.66445296,0.6663710271599997,0.00353329,0.65716863,0.0025544929999999,0.0013338229999999,0.0020848087,0.00178079116,3,2,1,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.87251e-06,0.369872,0.572098,0.5601934999999999,0.00337833,0.5516369999999999,0.00264641,0.001163559,0.001810259,0.001368201,3,2,2,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.76005e-06,0.3072109,0.6612945299999999,0.6632986520199998,0.003515935,0.6541369499999999,0.002543945,0.001328822,0.0020767653,0.0017730000199999,3,2,2,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.99776e-06,0.375977,0.582861,0.5693987469999999,0.00345562,0.5606359999999999,0.00272358,0.001189266,0.001843165,0.001394281,3,2,3,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.72905e-06,0.3075591,0.65954874,0.6618772507399999,0.003517984,0.65270958,0.002549288,0.001330123,0.0020735527,0.0017702757399999,3,2,3,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.70224e-06,0.363493,0.562118,0.5508429009999999,0.00330667,0.54245,0.00259139,0.001143406,0.001778238,0.001351435,3,2,4,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.74509e-06,0.306981,0.6610560999999999,0.66328114198,0.003509863,0.6541348300000001,0.002537633,0.001326669,0.0020754677,0.00177214698,3,2,4,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.74915e-06,0.366981,0.569441,0.5575772349999999,0.00335561,0.549079,0.00262005,0.001155456,0.001796557,0.001367119,3,2,5,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.71539e-06,0.3070982,0.66250745,0.6642336089499999,0.003518717,0.65506728,0.002542933,0.001328923,0.0020786695,0.00177575595,3,2,5,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.43673e-06,0.391246,0.5563640000000001,0.5593813589999999,0.00346439,0.55061,0.00277145,0.001186195,0.001788708,0.0013493239999999,3,1,1,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.79271e-06,0.310028,0.66468641,0.6669730209799999,0.0035330509999999,0.65777047,0.002555118,0.001333571,0.0020845616,0.00178081098,3,1,1,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.89612e-06,0.371123,0.569842,0.558391827,0.00337105,0.549851,0.00264198,0.001160976,0.001803312,0.001366821,3,1,2,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.7112e-06,0.3047448,0.6575223600000001,0.65956723707,0.003491868,0.65047634,0.002515985,0.001320692,0.0020641901,0.00176235207,3,1,2,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.02711e-06,0.384168,0.590716,0.578221236,0.00348941,0.569395,0.0027287,0.001196259,0.001868245,0.001411867,3,1,3,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.7504e-06,0.309537,0.66486443,0.6667982699899998,0.003532853,0.65759418,0.002556418,0.00133336,0.0020864357,0.0017814589899999,3,1,3,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.763489999999999e-06,0.36384,0.561435,0.5514507850000001,0.00331497,0.5430560000000001,0.00258706,0.001144079,0.001779868,0.001348676,3,1,4,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.76973e-06,0.3081223,0.65900747,0.66210444963,0.003506282,0.65296458,0.002542842,0.001323932,0.0020708094,0.00176681363,3,1,4,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.64264e-06,0.364262,0.561742,0.551660591,0.00332358,0.54324,0.00260428,0.00114548,0.001774517,0.001347251,3,1,5,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.818340000000001e-06,0.3090236,0.64421704,0.6502219979499999,0.003475873,0.64116333,0.002537472,0.0013150879999999,0.0020282028,0.00173023495,3,1,5,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.983430000000001e-06,0.376972,0.5846100000000001,0.572231585,0.00344469,0.563517,0.0026863,0.00118279,0.001839022,0.001400805,1,2,1,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.804470000000001e-06,0.309325,0.66444803,0.6669620896,0.003531936,0.65776087,0.00255478,0.0013336079999999,0.0020833391,0.0017808956,1,2,1,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.89806e-06,0.370692,0.572191,0.5604198410000001,0.00337973,0.551862,0.00264618,0.001164104,0.001810527,0.001367827,1,2,2,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.773150000000001e-06,0.3071855,0.66052114,0.6632198491299999,0.003513644,0.65406278,0.002543335,0.001328092,0.0020737102,0.00177199813,1,2,2,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.019989999999999e-06,0.382281,0.590649,0.5776115890000001,0.00348906,0.568787,0.00272694,0.001196768,0.001867841,0.001411821,1,2,3,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.75185e-06,0.3085167,0.66471814,0.66632695431,0.00353215,0.65713124,0.002550006,0.001332381,0.0020874681,0.00178117731,1,2,3,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.741660000000001e-06,0.364091,0.5660160000000001,0.555238068,0.0033196,0.546821,0.00259584,0.001146028,0.001788842,0.0013556,1,2,4,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78131e-06,0.3074699999999999,0.6610425700000001,0.6645137404899999,0.003511036,0.65536431,0.002539042,0.0013271,0.0020755596,0.0017722524899999,1,2,4,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.72563e-06,0.3665719999999999,0.571588,0.5594599849999999,0.00336045,0.550952,0.00262175,0.001156138,0.001801542,0.001369647,1,2,5,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.49472e-06,0.2992406,0.65438554,0.6530640773899998,0.003431788,0.64409069,0.002478032,0.001308613,0.0020474048,0.00175495439,1,2,5,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.03549e-06,0.3790969999999999,0.5844600000000001,0.574050759,0.00344302,0.565339,0.00268549,0.001182725,0.001837305,0.001400524,1,1,1,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.835799999999998e-06,0.310635,0.66461694,0.66862258343,0.003533889,0.65941762,0.002556157,0.001334021,0.0020839484,0.00178089643,1,1,1,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.92279e-06,0.37258,0.572066,0.5619035979999999,0.00337839,0.553348,0.00264586,0.001163673,0.0018083379999999,0.001367675,1,1,2,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78721e-06,0.3085263,0.66137506,0.66516317391,0.003515319,0.6560024999999999,0.002544111,0.001328524,0.0020759085999999,0.00177271991,1,1,2,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.09358e-06,0.389408,0.5695680000000001,0.5609271529999998,0.00347752,0.5521689999999999,0.0027206999999999,0.00118632,0.001825591,0.001373613,1,1,3,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.807100000000001e-06,0.3100910999999999,0.66472651,0.66814703091,0.003533773,0.65894012,0.002557612,0.00133417,0.0020861888,0.00178135591,1,1,3,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.933510000000002e-06,0.370199,0.566632,0.5585332239999999,0.00334222,0.5500499999999999,0.00262144,0.001155949,0.001791452,0.001363615,1,1,4,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.82106e-06,0.3085981,0.66120192,0.66598100173,0.00351185,0.6568283500000001,0.0025414229999999,0.001327179,0.0020747128,0.00177219973,1,1,4,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.762770000000001e-06,0.367314,0.5718380000000001,0.560738,0.00336043,0.552232,0.00261957,0.001156326,0.001799745,0.001369674,1,1,5,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.894870000000001e-06,0.3105669,0.6631736100000001,0.66988631649,0.003546385,0.66062612,0.002580065,0.001342123,0.0020793185,0.0017916234899999,1,1,5,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.960369999999999e-06,0.376954,0.5849,0.5720536370000001,0.00344659,0.5633360000000001,0.00268707,0.001183128,0.001840738,0.001400849,2,2,1,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78834e-06,0.3095060999999999,0.6642494099999999,0.66630642556,0.003533177,0.65710342,0.002555814,0.00133372,0.0020841356,0.00178029456,2,2,1,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.887710000000001e-06,0.370174,0.572071,0.560184816,0.00337925,0.551628,0.00264587,0.00116369,0.001811364,0.001368006,2,2,2,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.748279999999998e-06,0.306625,0.6611025300000001,0.6629066458599999,0.003514982,0.65375085,0.002540671,0.0013274489999999,0.002075882,0.00177269386,2,2,2,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.99376e-06,0.3822910000000001,0.5906939999999999,0.5775241399999999,0.00348987,0.5686979999999999,0.00272758,0.001196757,0.001868986,0.001411933,2,2,3,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.7864e-06,0.3071997,0.63713285,0.6429759420899999,0.003452045,0.6339756999999999,0.002531559,0.001304693,0.002011836,0.00171194509,2,2,3,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.69723e-06,0.363721,0.566032,0.554032557,0.00331843,0.545619,0.00259338,0.001146131,0.001788532,0.001355616,2,2,4,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.74753e-06,0.3070513,0.6610539400000001,0.66356702842,0.003510031,0.65442029,0.002537772,0.0013267589999999,0.0020755514,0.00177217642,2,2,4,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.67615e-06,0.366093,0.572028,0.5593047739999999,0.00336,0.5508,0.00261879,0.001156309,0.001802674,0.001369675,2,2,5,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.71761e-06,0.3071052999999999,0.66254459,0.6642873703999997,0.0035183709999999,0.65512116,0.002543042,0.001328951,0.0020784268,0.0017758464,2,2,5,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.90054e-06,0.380412,0.585966,0.5739742069999997,0.00345612,0.565228,0.00269952,0.001186304,0.001842737,0.0014042629999999,2,1,1,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.7945e-06,0.3100853,0.66467467,0.6673526405699999,0.003532777,0.6581503799999999,0.0025550729999999,0.001333589,0.0020842878,0.00178082157,2,1,1,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.904630000000001e-06,0.371784,0.571966,0.560323248,0.00337684,0.55177,0.00264553,0.001163131,0.001808849,0.001367747,2,1,2,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.768309999999999e-06,0.3081375999999999,0.66152721,0.6641528796399999,0.003515919,0.65499108,0.002544286,0.001328656,0.0020767491,0.0017729386399999,2,1,2,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.422969999999999e-06,0.361081,0.57282,0.5542289289999999,0.00331553,0.545724,0.00266245,0.001158311,0.001813604,0.001368638,2,1,3,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.77805e-06,0.3067478,0.63693717,0.64291344089,0.003440979,0.6339279000000001,0.002528338,0.00130297,0.0020073949,0.00171325389,2,1,3,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.77375e-06,0.36516,0.547567,0.5417669679999999,0.00327922,0.5334399999999999,0.00259393,0.001136502,0.001741868,0.001317316,2,1,4,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.765450000000002e-06,0.3078603,0.66122681,0.6645562660399998,0.003510479,0.65540771,0.00253938,0.001326602,0.0020748111,0.0017720950399999,2,1,4,2,1,4,4,6,2,5,3,5,0
ssp_socio4_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.64947e-06,0.369384,0.570191,0.559741669,0.00337102,0.551207,0.00263345,0.001162661,0.001801902,0.001367538,2,1,5,1,1,4,4,0,5,2,3,5,0
ssp_socio4_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.710469999999999e-06,0.3044044,0.64983725,0.65349509756,0.003471929,0.64444729,0.002516609,0.001315069,0.0020405371,0.00174420056,2,1,5,2,1,4,4,6,2,5,3,5,0
