scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag2_gwhi_exp_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.4943,56.6081,44.8884,10.33052,25.351440999999998,2.75566,15.88243,1.647741,0.56582,4.49979,3,2,1,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_exp_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,67.65180000000001,72.9596,64.0609,14.30409,30.728149,4.25159,18.8175,1.68144,1.783857,4.193762,3,2,2,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_exp_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,68.846,51.11880000000001,38.581,9.11336,23.2882858,2.3204900000000004,14.60188,1.632682,0.1418267999999999,4.591407,3,2,3,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_exp_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.36869999999999,60.3514,49.2488,11.20609,27.386435,3.07667,17.37107,1.651147,0.8333440000000001,4.454204,3,2,4,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_exp_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,65.658,70.9864,61.6685,13.89365,30.154638000000002,4.179869999999999,18.44124,1.653298,1.738102,4.142128,3,2,5,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_rs_gfdl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.5755,56.5129,44.5694,10.31489,26.079503000000003,2.6682300000000003,16.81004,1.6271330000000002,0.481625,4.492475,3,1,1,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_rs_hadgem_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,67.6889,72.9947,63.6568,14.282420000000002,31.453540000000004,4.15385,19.73936,1.667821,1.70774,4.184769,3,1,2,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_rs_ipsl_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.1636,50.91110000000001,38.09560000000001,9.09093,23.968243209999997,2.191555,15.55261,1.618024,0.01677621,4.589278,3,1,3,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_rs_miroc_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,69.7958,60.1755,48.9445,11.24742,27.709395999999998,2.99986,17.86325,1.641212,0.74847,4.4566040000000005,3,1,4,2,1,2,3,5,5,2
ssp_socio3_ag2_gwhi_rs_noresm_NDC_Tax_uct,2100,Pakistan,water_td_irr_IndusR_W,65.79390000000001,70.8395,61.5173,13.92014,30.489252,4.11454,18.88819,1.649215,1.695214,4.142093,3,1,5,2,1,2,3,5,5,2
