Scenario,Input_Amplitude,Input_lambda,Cotton_Demand,Rice_Demand,Wheat_Demand,Sugarcane_Demand,Miscellaneous_Demand,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months
70,0.565575889183547,0.27745924908427927,98.91736710561645,84.83916044912797,63.099033686078165,106.42376680286809,19.77575187655681,4.658707065592367,22.981038012495233,-14.167843445389908,37.14888145788514,0.6222521364015331,2,May-Jun-Jul,Aug-Sep-Oct
71,0.6567318783084564,0.6675942938649441,28.24371458390621,60.9405643404393,3.14647175794752,113.8540898248855,18.43880473689361,2.4862754837409002,22.71668322695477,0.4292030308491217,22.28748019610565,0.6294933048602867,2,May-Jun-Jul,Sep-Oct-Nov
72,1.3200495346203862,0.061451547773460034,8.14589370733918,68.03046499894663,27.76990449365378,66.76710960309856,39.33180732961276,1.2773218901570667,15.227430453916549,4.902772783104087,10.324657670812462,0.9390947503110737,2,Jul-Aug-Sep,Feb-Mar-Apr
73,0.946171239978824,0.47287885928171836,58.94657729134484,43.19478231387587,88.52169064306217,155.38257840754056,26.98165189346689,3.041286118061786,14.998618873015221,-12.055873392016235,27.054492265031456,0.9534211197090859,2,Jun-Jul-Aug,Mar-Apr-May
74,1.126849320069794,0.4798647646782578,72.71924671412202,49.700983548591616,6.421098261960221,92.72337569233018,35.5139996761164,1.799658218448795,25.634861496164625,4.240343185686841,21.394518310477785,0.5578341042388508,2,May-Jun-Jul,Oct-Nov-Dec
75,0.780605221657765,0.7952399572290664,74.45855826346249,34.373564127855474,36.973428437385344,76.16692577047569,7.325788065423486,2.2026683746511146,23.710465508903354,2.051862351186907,21.658603157716446,0.6031092048627348,2,May-Jun-Jul,Sep-Oct-Nov
76,0.7220779190708102,0.9971109497048009,88.89073234641715,19.83785667077264,95.99393611040914,123.07315427298063,16.12918949906029,3.524557793390292,18.510487315908765,-10.007843759347853,28.51833107525662,0.7725350368118036,2,May-Jun-Jul,Sep-Oct-Nov
77,0.6817883211240572,0.053353705171508836,104.10133792181263,10.254644132683323,75.81563299052914,85.16502519230669,39.29181651768673,3.38034393489387,11.284956432611237,-13.296809127108352,24.58176555971959,1.2671737002613408,1,Jun-Jul-Aug,Mar-Apr-May
78,0.7904868585497824,0.013453353532300738,13.266199388798157,52.89068241692621,15.350276746366506,50.41579463526592,45.96456955310695,1.6896970696100724,6.8411923036894215,-2.474669427664601,9.315861731354023,2.0902789112196247,1,Jul-Aug-Sep,Nov-Dec-Jan
79,1.1481989951342813,0.26814705454278215,78.38123438973938,12.617100913492342,49.469710982852845,90.83452209797326,47.084071717093344,1.9168487999876571,12.654950927714172,-3.383367888840258,16.03831881655443,1.129992528748823,1,Jun-Jul-Aug,Feb-Mar-Apr
80,1.098618990060161,0.13237073793878762,29.851805491282533,27.270819938557725,79.35923523466114,90.93689099046458,5.605704976031207,1.6686795087970065,25.05705851908004,4.251668165773289,20.805390353306752,0.5706974738918804,2,Jul-Aug-Sep,Mar-Apr-May
81,1.21269789006708,0.5227012014547483,48.656487450706294,35.01648101410225,93.585212160802,57.98398220651886,27.819597220017464,1.7268595836533793,20.05439000760848,1.8368504830455663,18.217539524562913,0.7130608307993758,2,Jun-Jul-Aug,Feb-Mar-Apr
82,0.8728743797834126,0.8874630467844667,98.93222679726553,11.634726089603635,43.185574709087405,38.03454752738494,32.19436787031755,1.9581868766955148,25.40514804445896,4.4630158342035156,20.942132210255444,0.5628780424729283,2,May-Jun-Jul,Sep-Oct-Nov
83,1.6667626113754597,0.21657594105148392,20.085930394214934,9.82943788000433,46.36206238726213,150.30699452128002,37.96213537782935,1.30093900743987,29.245923066512013,10.83670614076684,18.409216925745174,0.4889570408661229,2,Aug-Sep-Oct,Feb-Mar-Apr
84,1.112996016859194,0.2712520110087813,10.739955365797332,83.2597649835134,51.590829051097224,142.72914778550182,36.328437684575526,2.2970863739152496,12.53935675787991,-7.434388646355957,19.973745404235867,1.1404093747483242,1,May-Jun-Jul,Feb-Mar-Apr
85,0.5946770107501456,0.10216541779631963,24.491539898441175,67.23201618794302,19.688275179870566,24.28211535499136,36.77223158486682,2.0696123134444373,10.394715771577692,-1.6098321499390114,12.004547921516703,1.3756989911259085,1,May-Jun-Jul,Oct-Nov-Dec
86,1.1970281830639966,0.5537813591979137,76.31033613281299,76.56968307964931,78.04543025589761,83.02796482879005,25.591082890762287,2.2548618131521123,24.653457719726287,-1.48128286593629,26.134740585662577,0.58004034008414,2,May-Jun-Jul,Sep-Oct-Nov
87,1.463072211364266,0.9407042099524545,69.9232569563823,26.555508235154818,19.853687353854028,20.38678519425102,15.185556833173624,0.8428553152141651,39.80589034722702,24.893395399330473,14.912494947896544,0.3592433148777986,0,May-Jun-Jul,Sep-Oct-Nov
88,1.0751150747837395,0.40717076377437045,22.577056401248306,12.136627325291311,43.43109714038026,37.361545412708466,43.46638985942788,1.1597721267513081,15.451967524784699,6.126562802454664,9.325404722330035,0.9254484891366125,2,Jul-Aug-Sep,Feb-Mar-Apr
89,1.0998289517010464,0.8146467797316987,15.55816339657054,21.598500020399637,9.373748288638206,130.41022131409198,44.608788002023594,1.5825753883140554,21.46528312890203,6.675817008391629,14.7894661205104,0.666192004742099,2,May-Jun-Jul,Oct-Nov-Dec
90,1.4623860501457435,0.4918992338421631,46.464853750708,28.38186964215248,69.44805100758062,2.6206230708291933,5.12727088645439,0.8445956518993919,20.05500292395427,14.122184190650275,5.932818733303993,0.7130390383997237,2,Jun-Jul-Aug,Feb-Mar-Apr
91,0.9351703793870788,0.3067021730905393,43.17094362589218,84.79041749642565,36.11151602435277,112.97226268579502,30.038362966173693,2.529252081468012,18.19522986486235,-5.165282186556844,23.360512051419192,0.7859202717529495,2,May-Jun-Jul,Sep-Oct-Nov
92,0.5025419162888871,0.5141721783004489,53.018193857223395,25.048860471036843,58.35768996272806,79.80753766257938,12.684326817557446,3.133497329368309,7.681410854700683,-8.130741555120558,15.812152409821241,1.8616371745366327,1,Jun-Jul-Aug,Mar-Apr-May
93,1.0211910905422292,0.040440884876542155,14.267838584982986,34.71800381285722,70.08228487378611,16.865803519699742,44.16683943594667,1.3752652528028082,24.886095173636534,7.823986004434451,17.062109169202085,0.5746180708634806,2,Aug-Sep-Oct,Mar-Apr-May
94,1.6609574346914113,0.6225914325549289,47.69913101522821,73.10621144277974,38.735036013408994,147.07665860699532,28.710434251424253,1.6555021058791424,32.16885901848363,8.290862123789037,23.87799689469459,0.44452928814738146,2,May-Jun-Jul,Oct-Nov-Dec
95,1.367441152585692,0.0384270590833798,78.14705381721112,0.2588574491709882,35.69867011201814,102.76537810506568,11.996866573660313,1.348384927638419,20.051840751108355,7.303373753703802,12.748466997404552,0.7131514845692946,2,Aug-Sep-Oct,Feb-Mar-Apr
96,1.4171252140466446,0.7626307701701163,23.3845973107317,69.82773348621365,43.39541628092384,160.13114405126632,15.657431371587014,1.7817798764733082,30.449843014499535,7.094839492088937,23.3550035224106,0.4696247528498147,2,May-Jun-Jul,Sep-Oct-Nov
97,1.1082534050695148,0.19250026982094431,37.15421807529508,49.80034181411611,65.31733227257763,58.745473787152044,44.04655789203997,1.812622203612706,15.734665627732277,-1.5236505319087748,17.25831615964105,0.9088213463396588,2,Jul-Aug-Sep,Mar-Apr-May
98,1.1304857772117423,0.31421248828161213,101.85537176822005,65.04535586780901,87.66864954996349,5.430523707267908,14.348697664124776,1.9184030624554074,16.819066718180146,-1.1598410394280645,17.97890775760821,0.85022553507935,2,May-Jun-Jul,Oct-Nov-Dec
99,1.1618771270245887,0.764265820745428,97.25067196052856,50.08000277667583,86.38127774629044,57.712751532331396,14.927708873483622,2.08957873489756,28.22596436285365,2.5898156881276684,25.63614867472598,0.5066257370755877,2,May-Jun-Jul,Sep-Oct-Nov
