Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
236,1.2991176594338667,32.552033333333334,13.348026666666668,19.204006666666665,0.4392966747596924,0,May-Jun-Jul,Sep-Oct-Nov,1.2976912073642746,0.5219223802543215
237,1.6118774787611527,21.105277777777776,3.776693333333334,17.32858444444444,0.677555640374314,2,May-Jun-Jul,Oct-Nov-Dec,1.0164982667587825,0.1655180556885493
238,1.013731980903234,55.632033333333325,29.347693333333325,26.28434,0.257046150269539,0,May-Jun-Jul,Sep-Oct-Nov,1.7056885162798083,0.9174894349629734
239,1.5329786814602155,41.98803333333334,14.791026666666673,27.197006666666667,0.3405732268162119,0,May-Jun-Jul,Sep-Oct-Nov,1.076607629927406,0.8452976900793656
240,1.4440541808292742,20.494611111111105,4.7736933333333305,15.720917777777776,0.697744393512658,2,May-Jun-Jul,Oct-Nov-Dec,1.15225634014321,0.13735525253387695
241,1.1286069215825616,31.45261111111111,14.949360000000004,16.50325111111111,0.45465223696319157,2,May-Jun-Jul,Oct-Nov-Dec,1.5166374741015192,0.43561005471675013
242,2.6616475623267988,20.643033333333328,-1.8916400000000007,22.53467333333333,0.6927276514594918,2,May-Jun-Jul,Sep-Oct-Nov,0.5558470565777047,0.0737429401823316
243,1.277560900216986,23.05227777777778,7.999360000000001,15.052917777777777,0.6203291552292977,2,May-Jun-Jul,Oct-Nov-Dec,1.3221424003493367,0.21579167403254776
244,2.5766547298507945,35.087333333333326,4.931693333333332,30.155639999999995,0.4075544830993142,0,May-Jun-Jul,Aug-Sep-Oct,0.5791719810217221,0.8784114335280522
245,2.4461012936658832,26.305366666666664,1.5373599999999996,24.768006666666665,0.5436153079029502,2,May-Jun-Jul,Sep-Oct-Nov,0.6181724067232355,0.3980875119235775
246,1.8705036945439777,28.105033333333328,5.480026666666664,22.625006666666664,0.5088056587728652,2,May-Jun-Jul,Sep-Oct-Nov,0.8550293517211716,0.44922985694180045
247,1.4900274362246169,41.06903333333333,14.83269333333333,26.23634,0.348194219326646,0,May-Jun-Jul,Sep-Oct-Nov,1.1120008168402333,0.802198743696546
248,0.993611588035641,54.3817,29.26569333333333,25.11600666666667,0.26295610471905073,0,May-Jun-Jul,Sep-Oct-Nov,1.7432808703848173,0.8816187901272321
249,1.4320966164331426,23.11194444444444,6.441026666666668,16.670917777777774,0.618727690107328,2,May-Jun-Jul,Oct-Nov-Dec,1.1631128310254573,0.23168379893702237
