scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03553213,3.044684,0.8544120000000001,0.4488319999999999,12.121803600000002,2.254003,7.208039,0.3077248,0.0407154,2.06471,0.2466114,3,1,5,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0464053,3.55126,1.08892,0.4348149999999999,15.146370300000001,3.2442200000000003,8.64593,0.376834,0.0497105,2.59485,0.2348257999999999,1,2,1,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.0361125,3.063385,0.8594620000000001,0.449815,12.098711699999997,2.258101,7.175437,0.3079389999999999,0.0407485,2.06999,0.2464962,1,2,1,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0460579,3.5375,1.086026,0.435474,15.1392426,3.23145,8.654869999999999,0.375605,0.0497774,2.59399,0.2335501999999999,1,2,2,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03596396,3.053741,0.8569680000000001,0.449352,12.1192404,2.257946,7.197056,0.3075491,0.0407636,2.069696,0.2462297,1,2,2,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0445703,3.42507,1.047484,0.4211430000000001,14.6674319,3.13496,8.39179,0.360718,0.0482636,2.50496,0.2267402999999999,1,2,3,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03544785,3.024938,0.8472430000000001,0.4455149999999999,11.978699100000002,2.236508,7.10372,0.3017608,0.0404069,2.052483,0.2438203999999999,1,2,3,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0449626,3.42687,1.055045,0.421365,14.5849156,3.12034,8.3056,0.369036,0.0479906,2.51459,0.227359,1,2,4,1,1,4,3,3,0,7,4,4
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,Russia,water_td_irr_VolgaR_W,0.03602275,3.044371,0.8544379999999999,0.4471199999999999,11.954717400000002,2.238399,7.0701540000000005,0.3092854,0.0404204,2.051412,0.2450466,1,2,4,2,1,4,3,6,0,4,3,4
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,Russia,water_td_irr_VolgaR_W,0.0456204,3.4816199999999995,1.0658450000000002,0.427672,15.000598599999998,3.18167,8.613339999999999,0.368614,0.0490198,2.55691,0.2310448,1,2,5,1,1,4,3,3,0,7,4,4
