scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.85691,6.446109999999999,0.718259,0.2476974,28.528345,2.91386,8.326369999999999,15.99079,0.579603,0.30675,0.410972,1,2,5,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.505695,6.5320800000000006,0.66952,0.2757807,28.088656099999998,2.505061,8.054477,16.194679999999998,0.536623,0.2981407,0.4996744,1,2,5,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.8959,6.15943,0.716,0.2402860999999999,27.732045000000003,2.444095,8.32038,15.74095,0.550134,0.275331,0.401155,1,1,1,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.564653,6.48356,0.675772,0.2744822,28.0051924,2.362107,7.921699,16.41153,0.5262910000000001,0.2874694,0.496096,1,1,1,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.85753,6.176399999999999,0.7105670000000001,0.2406613,27.709321000000003,2.521221,8.28737,15.669,0.553042,0.279731,0.398957,1,1,2,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.541763,6.48169,0.6735040000000001,0.2741548,28.051523800000002,2.400536,7.939611,16.399639999999998,0.526726,0.2893079,0.4957029,1,1,2,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.9321,6.30428,0.71514,0.2443828,28.060038,2.65553,8.29617,15.85137,0.563299,0.288298,0.405371,1,1,3,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.584762,6.53566,0.67545,0.2761907,28.196889000000002,2.438812,7.962064999999999,16.47351,0.531414,0.2924499,0.4986381,1,1,3,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.92112,6.173959999999999,0.715104,0.2407658,27.81766,2.479173,8.219619999999999,15.88925,0.550996,0.277392,0.401229,1,1,4,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.603384,6.50755,0.6767569999999999,0.2751397,28.1426439,2.384731,7.874299000000001,16.571920000000002,0.526442,0.2879215,0.4973304,1,1,4,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.93421,6.324949999999999,0.7125279999999999,0.2445546,28.233415,2.7147900000000003,8.29497,15.95748,0.566126,0.29314,0.406909,1,1,5,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwlo_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.5831699999999995,6.512790000000002,0.668198,0.2745374,28.218830200000003,2.445955,7.947571000000001,16.50394,0.530522,0.2926353,0.4982069,1,1,5,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.81663,6.4839,0.730654,0.2492086,28.506649,2.93344,8.35378,15.91459,0.5828810000000001,0.308628,0.41333,2,2,1,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.469269,6.56548,0.682163,0.2775982,28.036644,2.516643,8.053208999999999,16.12869,0.537572,0.2997218,0.5008082,2,2,1,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79394,6.42807,0.7228019999999998,0.2476945,28.308298999999998,2.91762,8.30472,15.79229,0.578361,0.3065,0.408808,2,2,2,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4633730000000003,6.53624,0.6784180000000001,0.2766709,27.988954000000003,2.511485,8.066508,16.0746,0.5372870000000001,0.2991892,0.4998848,2,2,2,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80127,6.45509,0.722593,0.248385,28.395749999999996,2.92818,8.35357,15.813949999999998,0.581937,0.307201,0.410912,2,2,3,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.46614,6.55421,0.6760470000000001,0.2772928,28.0364344,2.520795,8.087837,16.09055,0.537504,0.2993881,0.5003603,2,2,3,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.8066,6.448119999999999,0.727973,0.2484086,28.411540000000002,2.91292,8.29,15.91013,0.579924,0.307359,0.411207,2,2,4,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.500175,6.565060000000001,0.6797570000000001,0.2774558,28.101461,2.511727,8.021403999999999,16.23283,0.536446,0.298622,0.500432,2,2,4,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79752,6.43599,0.7215849999999999,0.2477117,28.463420000000006,2.9182300000000003,8.35726,15.88849,0.580494,0.307846,0.4111,2,2,5,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4824230000000003,6.5266,0.670578,0.2756574,28.077587100000002,2.510232,8.062816999999999,16.170460000000002,0.53586,0.2985140999999999,0.499704,2,2,5,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.7754,6.14955,0.721258,0.2408259,27.556758,2.475057,8.413910000000001,15.4345,0.553288,0.27838,0.401623,2,1,1,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.4727170000000003,6.51612,0.6804279999999999,0.2765601,27.9426248,2.434782,8.01285,16.17134,0.5317419999999999,0.2933171,0.4985937,2,1,1,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.80275,6.41281,0.722526,0.2477292,28.232722,2.84801,8.28787,15.81187,0.5756380000000001,0.3019679999999999,0.407366,2,1,2,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.471201,6.540750000000001,0.6785760000000001,0.2770192,28.0585743,2.493665,8.026111,16.20744,0.535015,0.2969459,0.4993974,2,1,2,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.817180000000001,6.4088400000000005,0.7225280000000001,0.2478603,28.26483,2.81373,8.31983,15.84865,0.574829,0.298912,0.408879,2,1,3,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.528628,6.566730000000001,0.675938,0.2777537,28.1171793,2.485852,8.010773,16.2895,0.535311,0.2954814,0.5002619,2,1,3,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.7858,6.15362,0.7199479999999999,0.2410739,27.587915,2.50294,8.32735,15.52214,0.5542020000000001,0.280061,0.401222,2,1,4,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.529152,6.5103800000000005,0.6803279999999999,0.2759526,28.099665100000003,2.399006,7.910264999999999,16.47233,0.529993,0.2898321,0.498239,2,1,4,2,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,USA,water_td_irr_California_W,3.79764,6.36888,0.7207520000000001,0.2464065,28.306868999999995,2.8051,8.336179999999999,15.88398,0.57277,0.299941,0.408898,2,1,5,1,1,3,3,3,5,3,1,2,3,3,3
ssp_socio3_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,USA,water_td_irr_California_W,3.503571,6.51663,0.6694559999999999,0.2756520999999999,28.072919,2.479074,8.031552999999999,16.23337,0.533896,0.2956542,0.4993718,2,1,5,2,1,3,3,3,5,3,1,2,3,3,3
